Transaction_ID,Date,Customer_ID,Gender,Age,Product_Category,Product,Quantity,Unit_Price,Total_Sales,Payment_Method,City
T0758,2025-03-01,C411,Female,21.0,Clothing,T-Shirt,2,2798.36,5596.72,Debit Card,Bengaluru
T0759,2025-10-06,C157,Male,25.0,Clothing,T-Shirt,2,4980.44,9960.88,UPI,Bengaluru
T0760,2025-03-18,C251,Female,32.0,Groceries,Cooking Oil,2,1211.54,2423.08,UPI,Bengaluru
T0761,2025-04-30,C201,Female,31.0,Electronics,Smartphone,4,55234.05,220936.2,Cash,Hyderabad
T0762,2025-12-13,C500,Female,32.0,Beauty,Shampoo,1,3807.27,3807.27,Net Banking,Pune
T0763,2025-10-18,C341,Male,37.0,Electronics,Smartwatch,1,12264.56,12264.56,Credit Card,Chennai
T0764,2025-10-10,C253,Female,33.0,Beauty,Moisturizer,1,1125.17,1125.17,UPI,Mumbai
T0765,2025-04-11,C298,Male,29.0,Groceries,Rice,1,1106.33,1106.33,Credit Card,Pune
T0766,2025-10-29,C355,Female,18.0,Clothing,T-Shirt,1,5309.19,5309.19,Debit Card,Pune
T0767,2025-04-19,C291,Female,29.0,Clothing,Shoes,1,1577.89,1577.89,Debit Card,Hyderabad
T0768,2025-02-06,C382,Male,18.0,Home & Kitchen,Air Fryer,1,2137.64,2137.64,Cash,Chennai
T0769,2025-09-24,C387,Male,26.0,Beauty,Shampoo,1,214.89,214.89,Cash,Delhi
T0770,2025-06-14,C129,Female,31.0,Home & Kitchen,Air Fryer,2,8236.71,16473.42,Debit Card,Bengaluru
T0771,2025-02-28,C190,Male,45.0,Beauty,Shampoo,3,625.64,1876.92,Debit Card,Mumbai
T0772,2025-10-01,C150,Female,43.0,Clothing,Jacket,3,1149.03,3447.09,Credit Card,Chennai
T0773,2025-03-16,C395,Male,35.0,Electronics,Headphones,1,45688.92,45688.92,Net Banking,Bengaluru
T0774,2025-07-07,C472,Female,20.0,Home & Kitchen,Blender,1,10147.69,10147.69,Credit Card,Pune
T0775,2025-05-29,C246,Male,29.0,Groceries,Cooking Oil,1,884.46,884.46,Debit Card,Hyderabad
T0776,2025-07-25,C167,Female,22.0,Electronics,Headphones,1,54049.09,54049.09,Cash,Mumbai
T0777,2025-06-05,C242,Female,38.0,Groceries,Coffee,1,245.19,245.19,UPI,Delhi
T0778,2025-08-17,C476,Female,18.0,Home & Kitchen,Air Fryer,1,2345.6,2345.6,Credit Card,Chennai
T0779,2025-06-11,C495,Female,25.0,Electronics,Laptop,1,44570.56,44570.56,Credit Card,Chennai
T0780,2025-07-25,C320,Female,34.0,Beauty,Face Wash,4,2038.03,8152.12,Credit Card,Delhi
T0781,2025-10-13,C428,Male,18.0,Groceries,Rice,3,1220.5,3661.5,Credit Card,Hyderabad
T0782,2025-07-09,C459,Female,18.0,Groceries,Coffee,2,657.11,1314.22,Net Banking,Bengaluru
T0783,2025-11-19,C464,Male,24.0,Beauty,Shampoo,2,3663.1,7326.2,Credit Card,Bengaluru
T0784,2025-11-19,C363,Male,43.0,Beauty,Perfume,2,2672.75,5345.5,Net Banking,Delhi
T0785,2025-06-22,C334,Male,30.0,Clothing,Jeans,2,1430.62,2861.24,Cash,Delhi
T0786,2025-12-02,C127,Female,47.0,Beauty,Face Wash,2,861.11,1722.22,Credit Card,Mumbai
T0787,2025-12-05,C386,Female,45.0,Home & Kitchen,Blender,4,3134.73,12538.92,Debit Card,Pune
T0788,2025-11-06,C362,Male,41.0,Electronics,Laptop,4,34045.58,136182.32,Debit Card,Mumbai
T0789,2025-08-14,C336,Male,35.0,Groceries,Biscuits,1,860.16,860.16,Net Banking,Delhi
T0790,2025-04-14,C337,Male,27.0,Beauty,Face Wash,4,940.78,3763.12,Debit Card,Hyderabad
T0791,2025-02-26,C398,Female,33.0,Home & Kitchen,Air Fryer,4,5582.91,22331.64,UPI,Chennai
T0792,2025-08-30,C381,Male,18.0,Clothing,Jacket,3,5959.44,17878.32,Cash,Delhi
T0793,2025-08-07,C448,Female,30.0,Clothing,Jeans,1,3610.82,3610.82,Credit Card,Mumbai
T0794,2025-08-09,C109,Male,28.0,Electronics,Smartphone,2,42877.82,85755.64,Cash,Hyderabad
T0795,2025-05-01,C241,Male,48.0,Groceries,Rice,1,957.71,957.71,Cash,Hyderabad
T0796,2025-01-12,C494,Male,39.0,Clothing,T-Shirt,5,2747.85,13739.25,UPI,Hyderabad
T0797,2025-11-08,C460,Male,18.0,Electronics,Headphones,2,12908.67,25817.34,Cash,Pune
T0798,2025-12-24,C335,Male,22.0,Beauty,Moisturizer,1,2753.68,2753.68,Cash,Mumbai
T0799,2025-01-07,C228,Male,19.0,Groceries,Biscuits,5,328.97,1644.85,Credit Card,Delhi
T0800,2025-11-29,C475,Female,39.0,Clothing,Shoes,5,5557.99,27789.95,UPI,Mumbai
T0801,2025-08-11,C332,Male,18.0,Electronics,Laptop,2,26552.07,53104.14,UPI,Mumbai
T0802,2025-08-12,C468,Female,18.0,Clothing,Shoes,2,1559.8,3119.6,Debit Card,Hyderabad
T0803,2025-05-21,C256,Male,37.0,Groceries,Biscuits,5,1343.57,6717.85,UPI,Chennai
T0804,2025-03-08,C162,Male,35.0,Home & Kitchen,Blender,2,7802.09,15604.18,Net Banking,Bengaluru
T0805,2025-06-04,C340,Female,38.0,Electronics,Smartwatch,5,22450.34,112251.7,Cash,Bengaluru
T0806,2025-04-24,C120,Female,40.0,Groceries,Rice,2,1210.73,2421.46,UPI,Chennai
T0807,2025-06-25,C496,Female,39.0,Groceries,Rice,2,362.8,725.6,UPI,Bengaluru
T0808,2025-08-18,C282,Male,26.0,Clothing,Shoes,2,820.31,1640.62,Net Banking,Bengaluru
T0809,2025-05-01,C432,Male,18.0,Electronics,Smartwatch,3,21111.49,63334.47,Cash,Delhi
T0810,2025-07-06,C321,Female,29.0,Home & Kitchen,Air Fryer,2,1996.58,3993.16,Debit Card,Mumbai
T0811,2025-10-14,C223,Female,39.0,Home & Kitchen,Cookware,5,6171.61,30858.05,Cash,Bengaluru
T0812,2025-01-23,C146,Female,53.0,Clothing,Jacket,1,680.71,680.71,UPI,Pune
T0813,2025-09-30,C415,Female,28.0,Home & Kitchen,Blender,1,8452.83,8452.83,Debit Card,Mumbai
T0814,2025-11-11,C277,Female,26.0,Clothing,T-Shirt,2,888.03,1776.06,Credit Card,Chennai
T0815,2025-07-23,C313,Female,34.0,Home & Kitchen,Mixer,2,2022.83,4045.66,Debit Card,Chennai
T0816,2025-09-19,C372,Female,32.0,Clothing,T-Shirt,2,555.26,1110.52,Credit Card,Mumbai
T0817,2025-11-07,C229,Male,24.0,Home & Kitchen,Blender,1,8677.63,8677.63,Cash,Pune
T0818,2025-05-07,C334,Male,22.0,Groceries,Cooking Oil,2,116.69,233.38,Net Banking,Delhi
T0819,2025-08-16,C320,Male,27.0,Electronics,Headphones,1,49996.55,49996.55,Net Banking,Chennai
T0820,2025-10-17,C431,Male,29.0,Clothing,T-Shirt,1,4805.67,4805.67,Net Banking,Delhi
T0821,2025-01-16,C177,Male,25.0,Groceries,Biscuits,1,1205.41,1205.41,UPI,Pune
T0822,2025-03-18,C329,Female,24.0,Beauty,Moisturizer,4,1588.39,6353.56,UPI,Delhi
T0823,2025-12-29,C257,Male,19.0,Home & Kitchen,Air Fryer,4,10508.02,42032.08,Credit Card,Chennai
T0824,2025-03-02,C192,Female,23.0,Beauty,Shampoo,5,2324.02,11620.1,UPI,Hyderabad
T0825,2025-11-29,C457,Female,18.0,Electronics,Headphones,3,47014.14,141042.42,UPI,Mumbai
T0826,2025-04-03,C409,Male,37.0,Home & Kitchen,Cookware,1,3922.89,3922.89,Net Banking,Hyderabad
T0827,2025-04-28,C189,Female,19.0,Clothing,Jacket,3,1141.79,3425.37,Cash,Hyderabad
T0828,2025-09-29,C220,Female,35.0,Beauty,Face Wash,1,2885.85,2885.85,Net Banking,Mumbai
T0829,2025-05-30,C146,Male,36.0,Home & Kitchen,Mixer,4,6370.57,25482.28,Debit Card,Pune
T0830,2025-11-30,C252,Male,32.0,Electronics,Smartphone,1,49106.71,49106.71,Debit Card,Hyderabad
T0831,2025-12-09,C440,Female,33.0,Home & Kitchen,Air Fryer,2,6922.8,13845.6,Debit Card,Hyderabad
T0832,2025-12-22,C316,Female,32.0,Electronics,Laptop,1,14711.39,14711.39,Debit Card,Chennai
T0833,2025-12-12,C151,Female,32.0,Clothing,T-Shirt,1,2541.99,2541.99,Net Banking,Delhi
T0834,2025-07-23,C367,Female,24.0,Home & Kitchen,Cookware,3,11691.38,35074.14,Credit Card,Bengaluru
T0835,2025-06-01,C301,Female,33.0,Home & Kitchen,Air Fryer,2,7924.94,15849.88,Net Banking,Hyderabad
T0836,2025-10-26,C298,Male,21.0,Clothing,Shoes,3,1747.04,5241.12,Debit Card,Pune
T0837,2025-03-23,C472,Male,33.0,Beauty,Moisturizer,4,537.34,2149.36,Credit Card,Mumbai
T0838,2025-10-25,C233,Male,36.0,Clothing,Jacket,1,2263.12,2263.12,UPI,Bengaluru
T0839,2025-10-05,C182,Male,42.0,Electronics,Headphones,4,47353.04,189412.16,UPI,Delhi
T0840,2025-11-07,C308,Female,22.0,Beauty,Face Wash,1,3356.42,3356.42,Net Banking,Delhi
T0841,2025-10-26,C129,Male,51.0,Clothing,Jeans,1,5254.22,5254.22,UPI,Bengaluru
T0842,2025-05-18,C287,Female,33.0,Clothing,Shoes,3,1642.85,4928.55,Cash,Bengaluru
T0843,2025-12-03,C258,Female,21.0,Clothing,Shoes,2,2603.66,5207.32,Cash,Chennai
T0844,2025-03-14,C440,Male,43.0,Electronics,Laptop,2,50534.1,101068.2,Debit Card,Mumbai
T0845,2025-12-28,C399,Male,29.0,Beauty,Moisturizer,2,1029.44,2058.88,UPI,Delhi
T0846,2025-09-29,C485,Male,18.0,Home & Kitchen,Air Fryer,2,3307.3,6614.6,Net Banking,Chennai
T0847,2025-06-10,C166,Female,21.0,Groceries,Rice,1,207.38,207.38,Cash,Mumbai
T0848,2025-05-12,C137,Female,31.0,Clothing,Jacket,5,2395.28,11976.4,Net Banking,Hyderabad
T0849,2025-07-20,C128,Male,28.0,Groceries,Coffee,1,1165.24,1165.24,UPI,Pune
T0850,2025-04-21,C371,Male,39.0,Clothing,T-Shirt,4,2886.38,11545.52,UPI,Pune
T0851,2025-10-08,C205,Female,18.0,Electronics,Laptop,1,8074.27,8074.27,Credit Card,Hyderabad
T0852,2025-03-11,C393,Male,35.0,Beauty,Face Wash,1,807.05,807.05,Credit Card,Hyderabad
T0853,2025-07-27,C304,Female,26.0,Groceries,Coffee,1,1315.44,1315.44,Debit Card,Delhi
T0854,2025-04-16,C267,Female,37.0,Clothing,T-Shirt,2,5941.04,11882.08,UPI,Pune
T0855,2025-04-20,C133,Female,41.0,Electronics,Headphones,4,56813.4,227253.6,Net Banking,Bengaluru
T0856,2025-09-28,C341,Female,20.0,Beauty,Face Wash,1,2815.76,2815.76,Net Banking,Chennai
T0857,2025-11-13,C223,Female,31.0,Electronics,Smartphone,2,26991.85,53983.7,UPI,Hyderabad
T0858,2025-07-16,C298,Female,21.0,Clothing,Shoes,1,2240.58,2240.58,UPI,Chennai
T0859,2025-10-08,C487,Male,19.0,Beauty,Moisturizer,1,3743.52,3743.52,Cash,Bengaluru
T0860,2025-08-30,C230,Female,29.0,Clothing,Jacket,3,4612.35,13837.05,Credit Card,Bengaluru
T0861,2025-01-08,C430,Female,36.0,Beauty,Face Wash,1,2143.8,2143.8,Net Banking,Bengaluru
T0862,2025-10-26,C376,Female,28.0,Home & Kitchen,Blender,1,8276.05,8276.05,Net Banking,Bengaluru
T0863,2025-03-31,C211,Female,,Electronics,Laptop,2,11730.24,23460.48,UPI,Chennai
T0864,2025-11-27,C253,Female,,Groceries,Biscuits,1,544.35,544.35,Debit Card,Bengaluru
T0865,2025-08-05,C422,Female,24.0,Electronics,Headphones,1,45187.11,45187.11,UPI,Mumbai
T0866,2025-07-01,C415,Male,36.0,Groceries,Biscuits,2,1120.63,2241.26,Credit Card,Delhi
T0867,2025-09-27,C138,Female,30.0,Clothing,Shoes,4,526.86,2107.44,Net Banking,Hyderabad
T0868,2025-10-12,C374,Female,22.0,Home & Kitchen,Cookware,3,6470.72,19412.16,Credit Card,Hyderabad
T0869,2025-08-11,C103,Male,18.0,Clothing,Shoes,1,707.81,707.81,Cash,Delhi
T0870,2025-07-09,C450,Male,25.0,Electronics,Smartwatch,3,52277.44,156832.32,Cash,Pune
T0871,2025-06-04,C272,Female,23.0,Home & Kitchen,Air Fryer,1,4986.83,4986.83,Cash,Chennai
T0872,2025-07-24,C481,Male,20.0,Groceries,Cooking Oil,2,954.08,1908.16,Cash,Mumbai
T0873,2025-11-10,C375,Female,36.0,Electronics,Smartphone,3,34602.71,103808.13,Debit Card,Hyderabad
T0874,2025-09-23,C482,Female,34.0,Groceries,Rice,1,1168.15,1168.15,Net Banking,Bengaluru
T0875,2025-06-01,C258,Female,28.0,Electronics,Smartphone,1,23099.15,23099.15,Net Banking,Delhi
T0876,2025-08-12,C143,Female,30.0,Home & Kitchen,Blender,1,9205.82,9205.82,Cash,Chennai
T0877,2025-02-18,C407,Female,33.0,Groceries,Cooking Oil,2,495.79,991.58,UPI,Delhi
T0878,2025-10-06,C306,Female,38.0,Home & Kitchen,Air Fryer,2,4069.1,8138.2,UPI,Pune
T0879,2025-03-16,C257,Male,23.0,Beauty,Shampoo,2,2277.14,4554.28,UPI,Mumbai
T0880,2025-11-24,C381,Female,31.0,Electronics,Headphones,1,35903.59,35903.59,UPI,Bengaluru
T0881,2025-07-12,C250,Male,24.0,Electronics,Headphones,4,49714.56,198858.24,Cash,Bengaluru
T0882,2025-04-21,C421,Male,41.0,Electronics,Laptop,4,25972.25,103889.0,UPI,Chennai
T0883,2025-04-21,C457,Male,44.0,Home & Kitchen,Mixer,2,4611.03,9222.06,Cash,Delhi
T0884,2025-06-16,C230,Male,20.0,Beauty,Face Wash,1,3262.44,3262.44,Debit Card,Pune
T0885,2025-07-12,C291,Male,27.0,Electronics,Smartphone,3,36635.91,109907.73,UPI,Pune
T0886,2025-06-01,C343,Female,23.0,Groceries,Biscuits,1,1477.74,1477.74,UPI,Bengaluru
T0887,2025-04-04,C329,Male,22.0,Beauty,Moisturizer,4,3684.45,14737.8,Cash,Hyderabad
T0888,2025-05-06,C406,Female,51.0,Beauty,Face Wash,2,2654.98,5309.96,UPI,Chennai
T0889,2025-10-06,C109,Female,40.0,Beauty,Moisturizer,2,3733.51,7467.02,Credit Card,Hyderabad
T0890,2025-12-11,C500,Male,29.0,Clothing,Jeans,2,2721.87,5443.74,Credit Card,Mumbai
T0891,2025-03-15,C455,Male,18.0,Groceries,Cooking Oil,2,424.06,848.12,,Mumbai
T0892,2025-11-17,C424,Female,23.0,Beauty,Shampoo,1,2114.03,2114.03,UPI,Hyderabad
T0893,2025-08-25,C188,Male,20.0,Clothing,T-Shirt,1,681.21,681.21,Debit Card,Delhi
T0894,2025-05-08,C128,Male,18.0,Clothing,T-Shirt,5,3150.92,15754.6,UPI,Mumbai
T0895,2025-03-11,C204,Female,39.0,Clothing,Jacket,3,2014.86,6044.58,Net Banking,Delhi
T0896,2025-01-31,C235,Female,25.0,Beauty,Perfume,2,1194.35,2388.7,UPI,Bengaluru
T0897,2025-04-11,C156,Female,27.0,Clothing,Shoes,3,1371.49,4114.47,Cash,Hyderabad
T0898,2025-11-13,C268,Female,28.0,Clothing,T-Shirt,2,5491.05,10982.1,Debit Card,Bengaluru
T0899,2025-03-13,C426,Female,18.0,Clothing,Jeans,3,5513.75,16541.25,Credit Card,Chennai
T0900,2025-09-26,C286,Male,29.0,Electronics,Smartphone,2,42790.78,85581.56,Debit Card,Hyderabad
T0901,2025-04-06,C362,Female,24.0,Groceries,Cooking Oil,2,969.06,1938.12,Net Banking,Pune
T0902,2025-08-11,C218,Female,30.0,Electronics,Smartwatch,3,13405.89,40217.67,Debit Card,Chennai
T0903,2025-03-14,C223,Male,45.0,Beauty,Face Wash,2,2591.03,5182.06,Debit Card,Delhi
T0904,2025-03-17,C151,Male,35.0,Beauty,Shampoo,1,2035.45,2035.45,Net Banking,Chennai
T0905,2025-03-09,C144,Male,24.0,Clothing,Jacket,2,2285.88,4571.76,Net Banking,Chennai
T0906,2025-04-21,C358,Male,50.0,Groceries,Cooking Oil,1,1389.56,1389.56,UPI,Hyderabad
T0907,2025-12-25,C487,Male,23.0,Clothing,Shoes,2,1470.27,2940.54,Cash,Hyderabad
T0908,2025-12-05,C156,Male,58.0,Groceries,Biscuits,2,456.43,912.86,Credit Card,Bengaluru
T0909,2025-06-29,C350,Male,29.0,Electronics,Smartphone,2,47536.21,95072.42,Credit Card,Hyderabad
T0910,2025-10-10,C303,Male,18.0,Groceries,Cooking Oil,4,1189.92,4759.68,UPI,Hyderabad
T0911,2025-10-07,C321,Male,24.0,Beauty,Perfume,1,3601.32,3601.32,Credit Card,Mumbai
T0912,2025-12-15,C203,Female,26.0,Electronics,Laptop,1,37202.39,37202.39,Credit Card,Hyderabad
T0913,2025-08-05,C499,Female,20.0,Home & Kitchen,Blender,3,2559.73,7679.19,Cash,Bengaluru
T0914,2025-07-26,C382,Male,26.0,Home & Kitchen,Mixer,1,8254.58,8254.58,Cash,Pune
T0915,2025-08-06,C340,Male,18.0,Electronics,Smartphone,1,59071.03,59071.03,Net Banking,Hyderabad
T0916,2025-07-24,C314,Female,46.0,Home & Kitchen,Blender,1,8270.47,8270.47,Net Banking,Chennai
T0917,2025-08-14,C164,Male,18.0,Clothing,Shoes,1,5801.54,5801.54,Credit Card,Bengaluru
T0918,2025-09-14,C165,Male,27.0,Clothing,T-Shirt,1,1020.06,1020.06,UPI,Delhi
T0919,2025-02-25,C165,Female,43.0,Electronics,Laptop,4,56239.08,224956.32,Net Banking,Delhi
T0920,2025-08-22,C231,Male,31.0,Electronics,Smartphone,2,16357.09,32714.18,Debit Card,Mumbai
T0921,2025-05-11,C143,Male,18.0,Home & Kitchen,Mixer,2,8270.66,16541.32,Credit Card,Mumbai
T0922,2025-12-02,C239,Male,39.0,Electronics,Laptop,1,30976.15,30976.15,Cash,Delhi
T0923,2025-08-02,C304,Male,31.0,Groceries,Cooking Oil,2,1427.46,2854.92,UPI,Mumbai
T0924,2025-03-15,C161,Female,26.0,Groceries,Biscuits,1,355.18,355.18,Debit Card,Mumbai
T0925,2025-05-15,C360,Male,30.0,Electronics,Headphones,2,20171.0,40342.0,Cash,Hyderabad
T0926,2025-04-29,C483,Male,36.0,Home & Kitchen,Air Fryer,2,10075.56,20151.12,Net Banking,Chennai
T0927,2025-10-29,C213,Male,45.0,Home & Kitchen,Mixer,3,6990.51,20971.53,Cash,Pune
T0928,2025-06-22,C254,Female,40.0,Clothing,T-Shirt,3,5917.11,17751.33,Credit Card,Mumbai
T0929,2025-05-17,C289,Female,41.0,Electronics,Smartwatch,2,27406.78,54813.56,Debit Card,Bengaluru
T0930,2025-07-24,C413,Male,31.0,Clothing,Shoes,1,2823.97,2823.97,Debit Card,Delhi
T0931,2025-12-04,C161,Male,21.0,Beauty,Face Wash,2,864.19,1728.38,Credit Card,Bengaluru
T0932,2025-01-11,C354,Female,31.0,Clothing,Jacket,1,5421.78,5421.78,Net Banking,Delhi
T0933,2025-04-05,C368,Male,33.0,Beauty,Face Wash,1,449.28,449.28,Net Banking,Chennai
T0934,2025-07-02,C157,Male,36.0,Beauty,Perfume,3,3888.54,11665.62,Credit Card,Mumbai
T0935,2025-03-08,C213,Female,18.0,Groceries,Cooking Oil,3,1306.82,3920.46,Credit Card,Pune
T0936,2025-06-30,C360,Male,31.0,Beauty,Shampoo,3,764.24,2292.72,UPI,Mumbai
T0937,2025-07-05,C159,Female,42.0,Home & Kitchen,Cookware,1,5899.16,5899.16,UPI,Chennai
T0938,2025-04-10,C289,Male,42.0,Home & Kitchen,Mixer,4,761.51,3046.04,Credit Card,Bengaluru
T0939,2025-12-07,C333,Male,33.0,Beauty,Face Wash,1,2890.2,2890.2,Cash,Pune
T0940,2025-05-02,C327,Female,20.0,Groceries,Biscuits,1,1347.51,1347.51,Debit Card,Hyderabad
T0941,2025-05-22,C144,Female,29.0,Groceries,Biscuits,5,1280.68,6403.4,UPI,Pune
T0942,2025-06-10,C385,Male,31.0,Electronics,Smartwatch,3,39936.78,119810.34,UPI,Delhi
T0943,2025-03-28,C209,Female,27.0,Electronics,Smartphone,1,10819.01,10819.01,Net Banking,Hyderabad
T0944,2025-03-02,C427,Female,30.0,Clothing,T-Shirt,3,5768.07,17304.21,Net Banking,Pune
T0945,2025-05-05,C232,Female,34.0,Beauty,Shampoo,2,3494.9,6989.8,Net Banking,Hyderabad
T0946,2025-09-17,C139,Female,18.0,Electronics,Smartphone,3,19712.47,59137.41,Credit Card,Hyderabad
T0947,2025-08-22,C429,Male,41.0,Electronics,Smartwatch,1,20438.98,20438.98,Cash,Chennai
T0948,2025-08-30,C434,Male,34.0,Clothing,T-Shirt,3,5775.12,17325.36,Debit Card,Bengaluru
T0949,2025-05-27,C189,Male,50.0,Electronics,Laptop,1,12401.74,12401.74,Debit Card,Hyderabad
T0950,2025-01-09,C381,Male,37.0,Groceries,Biscuits,1,1253.97,1253.97,UPI,Bengaluru
T0951,2025-03-30,C296,Female,45.0,Home & Kitchen,Cookware,5,5886.36,29431.8,Cash,Chennai
T0952,2025-09-21,C323,Male,24.0,Home & Kitchen,Cookware,2,8180.26,16360.52,Net Banking,Hyderabad
T0953,2025-12-21,C137,Female,62.0,Electronics,Headphones,3,46247.08,138741.24,UPI,Pune
T0954,2025-06-15,C288,Female,38.0,Beauty,Perfume,4,409.6,1638.4,Credit Card,Chennai
T0955,2025-03-09,C448,Male,44.0,Beauty,Moisturizer,1,1765.97,1765.97,Debit Card,Chennai
T0956,2025-09-22,C109,Male,38.0,Beauty,Face Wash,3,1698.5,5095.5,Debit Card,Hyderabad
T0957,2025-07-23,C106,Male,18.0,Beauty,Face Wash,3,2511.73,7535.19,Net Banking,Chennai
T0958,2025-05-16,C487,Female,24.0,Clothing,T-Shirt,1,5946.22,5946.22,UPI,Bengaluru
T0959,2025-05-26,C481,Male,20.0,Groceries,Biscuits,2,1363.73,2727.46,UPI,Delhi
T0960,2025-02-07,C250,Male,35.0,Home & Kitchen,Mixer,1,10891.65,10891.65,Cash,Pune
T0961,2025-02-02,C477,Female,35.0,Beauty,Face Wash,1,2972.16,2972.16,Credit Card,Mumbai
T0962,2025-12-13,C200,Male,19.0,Electronics,Smartphone,2,13859.02,27718.04,UPI,Bengaluru
T0963,2025-02-23,C238,Male,26.0,Home & Kitchen,Mixer,1,7743.45,7743.45,Net Banking,Hyderabad
T0964,2025-09-13,C309,Male,31.0,Clothing,Jacket,1,1405.95,1405.95,Cash,Hyderabad
T0965,2025-11-29,C236,Male,22.0,Electronics,Smartwatch,1,11808.77,11808.77,UPI,Hyderabad
T0966,2025-02-10,C479,Female,31.0,Beauty,Moisturizer,1,2940.89,2940.89,Net Banking,Pune
T0967,2025-10-20,C307,Male,18.0,Electronics,Laptop,2,44025.66,88051.32,Net Banking,Pune
T0968,2025-12-19,C257,Male,21.0,Home & Kitchen,Cookware,2,7230.01,14460.02,Net Banking,Hyderabad
T0969,2025-12-25,C438,Male,53.0,Home & Kitchen,Blender,2,1758.33,3516.66,Debit Card,Hyderabad
T0970,2025-08-08,C477,Male,36.0,Beauty,Shampoo,3,2364.18,7092.54,Debit Card,Chennai
T0971,2025-06-13,C184,Male,31.0,Beauty,Perfume,2,2820.23,5640.46,UPI,Pune
T0972,2025-12-05,C275,Female,34.0,Groceries,Coffee,2,584.51,1169.02,Cash,Delhi
T0973,2025-06-14,C379,Male,18.0,Home & Kitchen,Blender,2,1517.85,3035.7,Credit Card,Bengaluru
T0974,2025-01-19,C357,Female,23.0,Groceries,Rice,5,866.76,4333.8,Net Banking,Bengaluru
T0975,2025-05-17,C446,Female,30.0,Home & Kitchen,Mixer,2,2294.73,4589.46,Net Banking,Pune
T0976,2025-01-24,C212,Female,37.0,Clothing,Jacket,3,3689.09,11067.27,Net Banking,Bengaluru
T0977,2025-10-25,C349,Female,20.0,Home & Kitchen,Air Fryer,1,855.19,855.19,UPI,Mumbai
T0978,2025-11-13,C274,Female,18.0,Electronics,Headphones,2,20854.72,41709.44,UPI,Pune
T0979,2025-10-26,C288,Male,27.0,Clothing,Jeans,1,3674.44,3674.44,UPI,Hyderabad
T0980,2025-09-26,C403,Male,30.0,Clothing,Shoes,3,5122.2,15366.6,Net Banking,Delhi
T0981,2025-03-12,C263,Male,18.0,Electronics,Smartphone,1,25734.49,25734.49,Net Banking,Bengaluru
T0982,2025-11-12,C140,Male,18.0,Clothing,Jeans,1,5335.62,5335.62,Debit Card,Delhi
T0983,2025-08-22,C103,Male,20.0,Groceries,Rice,1,1435.59,1435.59,Cash,Hyderabad
T0984,2025-12-30,C354,Male,45.0,Home & Kitchen,Air Fryer,5,2559.14,12795.7,Net Banking,Hyderabad
T0985,2025-01-18,C144,Male,20.0,Clothing,T-Shirt,5,1861.89,9309.45,Debit Card,Bengaluru
T0986,2025-08-13,C317,Female,18.0,Electronics,Headphones,1,13376.54,13376.54,Net Banking,Chennai
T0987,2025-12-28,C154,Male,18.0,Beauty,Shampoo,2,1765.04,3530.08,Debit Card,Delhi
T0988,2025-11-20,C125,Female,38.0,Beauty,Perfume,1,1860.07,1860.07,Cash,Bengaluru
T0989,2025-07-25,C205,Female,52.0,Beauty,Shampoo,3,1655.66,4966.98,Debit Card,Bengaluru
T0990,2025-07-24,C484,Female,20.0,Groceries,Biscuits,1,1045.94,1045.94,Debit Card,Delhi
T0991,2025-06-14,C294,Female,18.0,Clothing,Jacket,4,3317.65,13270.6,Net Banking,Hyderabad
T0992,2025-08-22,C481,Female,37.0,Home & Kitchen,Blender,2,3975.65,7951.3,Cash,Hyderabad
T0993,2025-04-24,C364,Female,27.0,Beauty,Moisturizer,5,1331.47,6657.35,Debit Card,Hyderabad
T0994,2025-01-04,C344,Female,18.0,Home & Kitchen,Mixer,2,6842.63,13685.26,Credit Card,Chennai
T0995,2025-07-26,C207,Female,57.0,Clothing,T-Shirt,2,4525.3,9050.6,Net Banking,Delhi
T0996,2025-06-22,C135,Female,35.0,Electronics,Smartphone,1,11910.51,11910.51,Net Banking,Delhi
T0997,2025-02-24,C433,Male,35.0,Electronics,Smartwatch,2,19499.68,38999.36,Cash,Hyderabad
T0998,2025-08-03,C192,Male,26.0,Home & Kitchen,Mixer,1,9695.57,9695.57,Debit Card,Delhi
T0999,2025-01-26,C443,Male,48.0,Home & Kitchen,Blender,2,9389.48,18778.96,Debit Card,Pune
T1000,2025-02-20,C181,Female,23.0,Beauty,Shampoo,2,2905.87,5811.74,Debit Card,Hyderabad
T0001,2025-08-03,C431,Male,35.0,Beauty,Face Wash,2,1894.16,3788.32,Net Banking,Mumbai
T0002,2025-10-21,C486,Female,23.0,Home & Kitchen,Cookware,1,8858.59,8858.59,Cash,Pune
T0003,2025-07-07,C371,Female,30.0,Electronics,Smartwatch,2,10426.61,20853.22,Debit Card,Mumbai
T0004,2025-05-15,C121,Male,25.0,Beauty,Moisturizer,2,3467.77,6935.54,Credit Card,Mumbai
T0005,2025-04-02,C467,Female,18.0,Electronics,Smartwatch,1,20006.48,20006.48,Cash,Pune
